geocell_id,country,num_points,centroid_lat,centroid_lon
1174,Nepal,115,27.05240523998942,85.89873906709828
1175,Nepal,83,26.78535907809017,86.57353919410757
1176,Nepal,77,26.76503547012796,87.34583673103424
1177,Nepal,76,26.770478425855405,87.87443171519149
1178,Nepal,98,27.202965418367345,85.03581804081634
1179,Nepal,120,27.731897938610427,83.44718050338864
1180,Netherlands,98,53.24640260803258,6.701911378019615
1181,Netherlands,66,52.85653079305606,6.61934506053027
1182,Netherlands,35,52.50650162857143,5.560412142857143
1183,Netherlands,47,52.115675021276594,5.147131
1184,Netherlands,93,52.45493986232326,6.42576158703293
1185,Netherlands,136,52.07491436690846,5.9118558579560965
1186,Netherlands,74,51.17671391126444,5.912480942422558
1187,Netherlands,58,50.78442397019728,2.5446529325902643
1188,Netherlands,144,51.53741373474667,5.192394553148514
1189,Netherlands,97,51.95250213546554,4.519780435750417
1190,Netherlands,102,52.62935174523678,4.864378030585996
1191,Netherlands,88,53.290998650658686,5.669142809317746
1192,New Caledonia,10,-22.036124759916483,164.78701209220372
1193,New Zealand,94,-45.9399287876847,168.03674622921
1194,New Zealand,59,-41.438884537475786,173.73425454789034
1195,New Zealand,62,-39.31641526302637,174.3324730803236
1196,New Zealand,73,-35.512371474356804,173.8826367190194
1197,New Zealand,62,-38.09531149157286,176.65655157997605
1198,New Zealand,49,-38.2782763221829,177.98521031734103
1199,New Zealand,64,-39.53489581188682,176.8232817007797
1200,New Zealand,56,-41.34723713645796,172.7013153639254
1201,New Zealand,79,-42.67868658676017,170.84382732413914
1202,New Zealand,103,-45.42177899094745,169.6706437649685
1203,New Zealand,109,-43.5854902699107,171.87858038561748
1204,New Zealand,69,-36.7996825990374,174.78591218826818
1205,New Zealand,89,-37.95675638538319,175.51925084835017
1206,New Zealand,66,-41.137136918015706,175.3880838983078
1207,New Zealand,78,-39.85481456427462,175.55917039700114
1208,Nicaragua,1,10.838652338353484,-87.04906183635146
1209,Niger,17,14.457409295298977,6.6957641213909405
1210,Nigeria,47,12.0629983920722,5.755363671114195
1211,Nigeria,71,9.63938627685331,5.9096579294189935
1212,Nigeria,59,7.543896318363522,5.953347759350944
1213,Nigeria,38,5.682461184255044,6.121256797509912
1214,Nigeria,56,4.80158998046524,7.237013450269764
1215,Nigeria,41,5.68524968325561,7.124028387180786
1216,Nigeria,59,6.4141060989275696,7.661482600276265
1217,Nigeria,43,6.718088353965129,5.949561324907787
1218,Nigeria,55,10.706122478438765,9.958306227217887
1219,Nigeria,38,9.285936264767622,9.322080998513538
1220,Nigeria,35,8.657196782691363,8.07305460278455
1221,Nigeria,44,7.611333136688825,4.564740090017295
1222,Nigeria,46,8.817259138726186,4.401838617873442
1223,Nigeria,101,10.379070136131254,7.86945380110895
1224,Nigeria,76,11.866497019244722,8.458747544065961
1225,Nigeria,39,9.002956919147753,7.22737714552866
1226,Nigeria,48,6.933839321454862,3.4750276658312047
1227,Nigeria,51,8.143353297521136,3.767665881255899
1228,Nigeria,50,6.347694660119823,3.505596498902945
1229,Nigeria,53,11.446623873834406,10.662487617828344
1230,Nigeria,53,8.860132615302556,11.66035660682486
1231,Nigeria,53,7.368787822352298,8.727524922015007
1232,Nigeria,38,5.962373879831714,8.519763750272485
1233,Norfolk Island,4,-29.959038989985117,165.6533608991885
1234,North Macedonia,59,41.60532571186441,20.88024045762712
1235,North Macedonia,66,41.88115212121212,20.94226003030303
1236,North Macedonia,40,41.96149639416163,21.41773460753112
1237,North Macedonia,41,42.05757037766798,22.395466249973733
1238,North Macedonia,45,42.13692862222222,22.028126155555555
1239,North Macedonia,37,42.1006507027027,21.75258348648649
1240,North Macedonia,40,41.9188649,22.653026025
1241,North Macedonia,55,41.57133643636364,22.17799710909091
1242,North Macedonia,50,41.756966976720726,22.331449052173244
1243,North Macedonia,59,41.74834838983051,21.883459779661017
1244,North Macedonia,46,41.2019693379906,20.836329889652134
1245,North Macedonia,62,41.60097922807174,22.774609961441723
1246,North Macedonia,48,41.361681036135685,22.113511016900222
1247,North Macedonia,70,41.3360331,22.46254831428572
1248,North Macedonia,57,41.338783813792936,21.578732648862367
1249,North Macedonia,50,41.07535607418672,21.2987502284083
1250,North Macedonia,43,42.02409060465117,21.523941674418605
1251,North Macedonia,56,42.007619625,21.461147214285717
1252,Norway,116,69.44182960563427,18.261849493640028
1253,Norway,161,67.1449247923186,14.068569351085875
1254,Norway,44,58.85804850654616,8.208765152022446
1255,Norway,50,58.1716675854785,6.995818699139188
1256,Norway,81,59.07120368970627,5.862391114123523
1257,Norway,68,60.29225219500619,5.6495006833992845
1258,Norway,81,61.48456692811308,6.0286861458178
1259,Norway,97,62.882617252322206,6.807258287821619
1260,Norway,2,78.94465347078676,14.048903525018837
1261,Norway,59,61.28259537146422,9.588956808699688
1262,Norway,8,68.16105273213773,4.410786181616196
1263,Norway,91,64.55067599085207,11.807894575527062
1264,Norway,75,63.27824198326518,10.126366851394431
1265,Norway,79,61.32409351853113,11.54274219704856
1266,Norway,55,59.73911085102532,11.071148556344246
1267,Norway,108,70.08203492155802,26.362327989109776
1268,Norway,73,60.09222631950789,9.403699141869213
1269,Norway,62,59.43656172828343,8.675769283574157
1270,Oman,4,25.95316225,56.1859095
1271,Oman,143,24.12579286713287,56.77465216783217
1272,Oman,47,23.602313340425532,57.72530644680851
1273,Oman,133,22.55157010526316,57.40102328571429
1274,Oman,25,23.2288242,58.28988764
1275,Oman,46,24.36632991304348,55.978166
1276,Oman,89,23.267461752808988,56.38883242696629
1277,Oman,87,18.629961057471267,55.786180954023
1278,Oman,147,17.591718598639456,53.87360672108844
1279,Oman,53,20.18687986792453,57.2663560754717
1280,Oman,67,21.682699985074624,59.16751411940299
1281,Oman,93,22.49089366666667,58.6431801827957
1282,Oman,67,23.269331373134328,58.68883579104477
1283,Pakistan,51,30.700317441630464,70.71005643373039
1284,Palau,4,6.226202878777944,133.96066283049112
1285,Palestine,23,32.04931860414803,35.15090916936075
1286,Panama,60,8.99824383692294,-82.2061752779717
1287,Panama,173,8.425161824852468,-82.36994198449199
1288,Panama,83,7.615653162505045,-80.35166679032731
1289,Panama,59,7.920491661016949,-80.62584944067797
1290,Panama,47,8.74674240425532,-82.63841687234043
1291,Panama,198,8.944023454545453,-79.61476103535354
1292,Panama,33,8.569805478911904,-78.04205795254566
1293,Panama,130,8.424597256125988,-80.43538376815076
1294,Panama,40,8.251428675,-81.420486775
1295,Panama,31,7.893945801701742,-81.35370744610331
1296,Panama,96,8.053134145833333,-80.97372232291666
1297,Panama,56,9.338339375,-79.78337330357144
1298,Papua New Guinea,10,-7.290348526108064,148.97459714756005
1299,Paraguay,36,-23.870321144605345,-57.504345748980526
1300,Peru,58,-17.511958964501215,-70.69245224892866
1301,Peru,53,-10.407909375742102,-72.21698157730609
1302,Peru,76,-8.065936885692157,-78.77201614964508
1303,Peru,53,-6.578872296832159,-79.9871473843022
1304,Peru,53,-13.563715091755585,-71.84787228589876
1305,Peru,59,-14.005546914341885,-73.95130290610263
1306,Peru,34,-13.015832042224543,-74.94850214462555
1307,Peru,64,-6.947530553639045,-76.55118646776846
1308,Peru,69,-9.911105463737089,-75.96147970758807
